"ID do pedido","Status do pedido","Cancelar Motivo","Status da Devolução / Reembolso","Número de rastreamento","Data de criação do pedido","Nº de referência do SKU principal","Nome do Produto","Número de referência SKU","Nome da variação","Preço acordado","Quantidade","Valor Total","Taxa de comissão","Taxa de serviço","Total global","Valor estimado do frete","Nome de usuário (comprador)"
"240122JDMVQWXP","Concluído","","","BR246759382549X","2024-01-22 11:32","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","11.47","brbaravieira339"
"240122JE4BQ4UN","Concluído","","","BR248709123302V","2024-01-22 11:40","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.99","7.99","alvesrodrigoo"
"240122JEQA6RFK","Concluído","","","BR248965272725NSPXLM1235124","2024-01-22 11:51","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","48.30","4.56","6.04","47.44","10.31","sebastianaconceio041"
"240122JFFHHNV2","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 12:05","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","9.16","flaviamello695"
"240122JG7DG1QH","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 12:18","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","35.46","cleidianelima656"
"240122JHNBYMMW","Concluído","","","BR249469216901USPXLM1240349","2024-01-22 12:44","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.66","9.16","elainerother"
"240122JHVQHAJW","Concluído","","","BR244851956992ZSPXLM1239744","2024-01-22 12:48","#F519","Kit C/2 Equaliv Ômega 3 180 Cápsulas","#F519","","135.99","1","141.15","16.32","13.88","141.15","10.31","benedita160"
"240122JHXEUB0B","Concluído","","","BR244113234945USPXLM1233706","2024-01-22 12:49","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","10.32","wv7nontxiz"
"240122JJ1WGE5X","Concluído","","","BR247270857961PSPXLM1234613","2024-01-22 12:51","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.13","10.31","paloma1651"
"240123JJWQ82QG","Concluído","","","BR249852486438F","2024-01-22 13:06","#F519","Kit C/2 Equaliv Ômega 3 180 Cápsulas","#F519","","135.99","1","137.57","16.32","13.88","137.57","21.58","gwbr4wviov"
"240123JJWXX8YY","Concluído","","","BR245493302137PSPXLM1233549","2024-01-22 13:06","#F346","Termogênico Emagrecedor Desodalina 600mg C/60 Cápsulas - Sanibras","#F346","","61.99","1","61.99","7.44","7.96","61.99","9.16","heiditeixeira"
"240123JK98CK6F","Cancelado","Cancelado pelo comprador. Motivo : Não quero mais comprar","","","2024-01-22 13:13","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","10.31","jessicalucktenberg119"
"240123JKQVKUYW","Concluído","","","BR244543874820SSPXLM1237673","2024-01-22 13:21","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","7.99","8mywjncx1a"
"240123JM6JS72S","Concluído","","","BR240487461019QSPXLM1237935","2024-01-22 13:29","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","1","34.99","4.20","5.80","34.99","10.31","etjp4nfmn4"
"240123JM7J84ME","Concluído","","","BR249906059947OSPXLM1234813","2024-01-22 13:30","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","2","97.98","11.28","13.52","97.98","7.99","polianeelen"
"240123JNC779SJ","Concluído","","","BR243938911585V","2024-01-22 13:50","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","10.31","laukuhn"
"240123JNK7DP9N","Concluído","","","BR240478162242O","2024-01-22 13:54","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","10.31","bczasrwkou"
"240123JPHTT32K","Concluído","","","BR242364943572YSPXLM1238161","2024-01-22 14:11","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.99","13.79","riomahra"
"240123JPMKH58R","Concluído","","","BR245204652418RSPXLM1235157","2024-01-22 14:13","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","1","40.73","4.08","5.72","39.73","11.47","souzabrandao2022"
"240123JPNPSFM7","Concluído","","","BR241692406224QSPXLM1237674","2024-01-22 14:13","#F587","Ômega 3 Herbamed 1000mg Vitamina C/Certificado MEG-3 C/60 Cápsulas","#F587","","24.99","1","24.99","3.00","5.00","24.99","9.16","danacamargo679"
"240123JQE5SB3Q","Concluído","","","BR240121139497OSPXLM1238824","2024-01-22 14:27","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","92.57","10.56","10.04","92.57","9.16","luciaregianecorreiadasil"
"240123JR2H2NCA","Concluído","","","BR243343068661USPXLM1235103","2024-01-22 14:38","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","6.84","luizsilvaeu"
"240123JR8D0NGE","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 14:42","#F495","Suplemento Alimentar Catarinense Poli vitamínico Multi Kids C/150ml","#F495","","23.99","1","0.00","0.00","0.00","0.00","7.99","vanessa2030"
"240123JRES0X6M","Concluído","","","BR245089341632NSPXLM1240842","2024-01-22 14:45","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","73.73","8.16","8.44","73.73","11.47","alexandrebezerra815"
"240123JRG9P2MU","Concluído","","","BR243340953604PSPXLM1234995","2024-01-22 14:46","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","47.99","5.76","6.84","47.99","10.31","letciacalmon306"
"240123JS3EX1BT","Concluído","","","BR243656786282MSPXLM1236353","2024-01-22 14:57","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","36.44","9.16","fallowanime"
"240123JS6G69FY","Concluído","","","BR2408569291584SPXLM1238344","2024-01-22 14:58","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","16.11","dvu6wzlolp"
"240123JSFKY8SQ","Concluído","","","BR249827098636XSPXLM1234824","2024-01-22 15:04","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","86.20","17.25","vividuarte19"
"240123JSNW7BC2","Concluído","","","BR243587563036USPXLM1238340","2024-01-22 15:07","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","50.99","5.64","6.76","48.00","7.99","caiolk"
"240123JSP11YHQ","Concluído","","","BR243695037173XSPXLM1233505","2024-01-22 15:07","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.96","11.47","taisetsilva"
"240123JSWQ2DKF","Concluído","","","BR2418986664631SPXLM1236732","2024-01-22 15:11","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.44","5.96","31.21","9.16","mnx24agkzo"
"240123JTT22JJT","Concluído","","","BR245268366631NSPXLM1239846","2024-01-22 15:27","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","71.41","8.16","8.44","71.41","6.84","neusainocencio"
"240123JTUQFXFB","Concluído","","","BR240219041422MSPXLM1235753","2024-01-22 15:28","#F601","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles - Kit C/2","#F601","","74.99","1","74.99","8.88","8.92","73.34","6.84","iy4uvr1gnl"
"240123JTV01YPG","Concluído","","","BR245859515651U","2024-01-22 15:28","#F041","Helioderm Suncare Protetor Solar Fps 50 Facial S/Cor Com 50g","#F041","","34.99","1","34.99","4.20","5.80","34.99","10.31","leticiacrovador_"
"240123JTWNFBA5","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 15:29","#F512","Kit C/3 Vitamina C Infantil Sabor Laranja Ágil-C Kids C/25 Gomas","#F512","","21.99","1","0.00","0.00","0.00","0.00","12.63","roseanedonascimentosantos"
"240123JUV07YJP","Concluído","","","BR249697175758QSPXLM1235504","2024-01-22 15:46","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","42.57","4.56","6.04","42.57","9.16","zgl1r4gcbq"
"240123JV193C04","Concluído","","","BR248579583077NSPXLM1235558","2024-01-22 15:49","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.99","9.16","cliakino"
"240123JWP8Q948","Concluído","","","BR245809332431HSPXLM1235693","2024-01-22 16:19","#F522","Kit C/3 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F522","","128.99","1","128.99","15.48","13.32","128.99","10.32","anacleidesantos980"
"240123JXBDTK67","Concluído","","","BR241654110753TSPXLM1235586","2024-01-22 16:31","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","92.57","10.56","10.04","92.57","9.16","lnwjrxhk7_w59vc0ktj8zmh2ixx3"
"240123JXHWPAX4","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 16:34","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","11.47","cleusavas"
"240123JY1HEWH4","Concluído","","","BR2479058628413SPXLM1233502","2024-01-22 16:43","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","79.46","8.16","8.44","79.21","11.47","ingridsantana1811"
"240123JYV0AYK8","Cancelado","Cancelado pelo comprador. Motivo : Não quero mais comprar","","","2024-01-22 16:58","#F781","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml - Kit C/3","#F781","","98.99","1","0.00","0.00","0.00","0.00","7.99","34_z38clu9"
"240123K0FAB3TX","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 17:09","#F781","Protetor Solar FPS 50 OAZ Euro Farma Protege e Hidrata Resistente à Água C/200ml - Kit C/3","#F781","","98.99","1","0.00","0.00","0.00","0.00","7.99","34_z38clu9"
"240123K0SSXR7A","Concluído","","","BR243381722170RSPXLM1237813","2024-01-22 17:15","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.81","10.31","bruna_m21"
"240123K1TNUX0Y","Concluído","","","BR248422154910LSPXLM1234147","2024-01-22 17:33","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","67.99","8.16","8.44","67.99","14.94","denizecosta888"
"240123K1UXV7VD","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 17:34","#F196","Xô Insetos Repelente de Insetos Spray com 200ml","#F196","","16.99","1","0.00","0.00","0.00","0.00","11.47","bkfs9w48x0"
"240123K2660PWG","Concluído","","","BR240592839718ZSPXLM1235605","2024-01-22 17:39","#F601","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles - Kit C/2","#F601","","74.99","1","74.99","8.88","8.92","73.01","9.16","paolasporrer"
"240123K2QYC69E","Concluído","","","BR243603833032SSPXLM1236019","2024-01-22 17:49","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","73.15","8.16","8.44","73.05","10.32","denildamelo889"
"240123K3XCNAKA","Concluído","","","BR249285219840T","2024-01-22 18:11","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","1","38.87","4.08","5.72","37.87","23.88","laurineide123"
"240123K4EGHB4X","Concluído","","","BR247057966802PSPXLM1234938","2024-01-22 18:20","#F835","Enxaguante Bucal Eurofarma OAZ  Fresh Hortelã zero álcool C/ 250 mL - kit C/3","#F835","","22.99","1","22.99","2.76","4.84","22.99","12.62","franclinpaiva"
"240123K4QAUSK2","Concluído","","","BR242214397317NSPXLM1235612","2024-01-22 18:25","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","10.31","tacianaeickhoffdutra"
"240123K563W1X6","Cancelado","Cancelado pelo comprador. Motivo : É necessário alterar o endereço de entrega","","","2024-01-22 18:33","#F010","Suplemento Vitaminico  Lavitan A-z Mulher Com 60 Comprimidos","#F010","","17.99","2","0.00","0.00","0.00","0.00","13.79","camilamag16"
"240123K563W1X6","Cancelado","Cancelado pelo comprador. Motivo : É necessário alterar o endereço de entrega","","","2024-01-22 18:33","#F671","Suplemento Alimentar Vitamina D3 Lavitan 2000UI C/30 Comp. - Kit C/2","#F671","","29.99","1","0.00","0.00","0.00","0.00","13.79","camilamag16"
"240123K563W1X6","Cancelado","Cancelado pelo comprador. Motivo : É necessário alterar o endereço de entrega","","","2024-01-22 18:33","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","2","0.00","0.00","0.00","0.00","13.79","camilamag16"
"240123K5APQUK3","Concluído","","","BR243664264961OSPXLM1234323","2024-01-22 18:36","#F260","Suplemento Alimentar Colágeno Tipo II Flex-Ha com 30 Cápsulas","#F260","","149.90","1","149.90","17.99","14.99","149.90","16.11","samuel648"
"240123K6PQA45V","Concluído","","","BR249836077824JSPXLM1543217","2024-01-22 19:00","#F188","Dentalfix Creme Fixador de Dentadura Pague 50g Leve 68g","#F188","","34.99","1","34.99","4.20","5.80","34.61","11.47","evaneves605"
"240123K6TP4BRD","Concluído","","","BR243137014247VSPXLM1233098","2024-01-22 19:02","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","2","175.98","21.12","20.08","175.98","9.16","silviapaschoal280"
"240123K6WKKSR4","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 19:04","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","1","0.00","0.00","0.00","0.00","23.88","mariravi2"
"240123K747BBTC","Concluído","","","BR240990395898LSPXLM1543405","2024-01-22 19:08","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","87.99","10.56","10.04","87.99","11.47","edu008899"
"240123K74TEQ4M","Concluído","","","BR240897627819TSPXLM1236664","2024-01-22 19:08","#F521","Kit C/2 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F521","","87.99","1","92.57","10.56","10.04","92.57","9.16","danitatadani"
"240123K7N15V0M","Concluído","","","BR241042177325MSPXLM1237630","2024-01-22 19:17","#F003","Equaliv Ômega 3 C/180 Cápsulas Gelatinosas","#F003","","67.99","3","206.71","24.48","25.32","206.71","22.74","i72b3t2e9x"
"240123K8GYS350","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 19:33","#F332","Helioderm Suncare Protetor Solar Facial com Cor Toque Seco FPS50 C/50g","#F332","","32.99","1","0.00","0.00","0.00","0.00","6.84","adriana181975"
"240123K9CY8NS3","Concluído","","","BR240244575470VSPXLM1236293","2024-01-22 19:48","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","83.56","9.36","12.24","82.56","9.16","josianepetrovski"
"240123K9CY8NS3","Concluído","","","BR240244575470VSPXLM1236293","2024-01-22 19:48","#F672","Suplemento Alimentar Vitamina D3 Lavitan 2000UI C/30 Comp. - Kit C/3","#F672","","40.99","1","83.56","9.36","12.24","82.56","9.16","josianepetrovski"
"240123KA5AD1VB","Concluído","","","BR241955811379ASPXLM1238605","2024-01-22 20:02","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","47.15","4.56","6.04","47.15","9.16","kauanisorroche103"
"240123KAJ0PCBB","Concluído","","","BR240676040263BSPXLM1232961","2024-01-22 20:09","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","44.89","4.56","6.04","44.89","13.79","vniabatista312"
"240123KBEWSHS7","Concluído","","","BR2436857444101SPXLM1236326","2024-01-22 20:25","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","2","69.98","8.28","11.52","68.45","7.99","evymalman"
"240123KBK398QD","Concluído","","","BR2464892799141SPXLM1232597","2024-01-22 20:28","#F776","Poli vitamínico Infantil Gummies Kids Catarinense S/Tutti Frutti C/30 Gomas","#F776","","34.99","1","40.73","4.08","5.72","39.73","11.47","daianefjdjrk"
"240123KBP3HUTW","Concluído","","","BR245543778830ISPXLM1241039","2024-01-22 20:29","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","36.97","9.16","rafaeldefarias579"
"240123KBYPNJ6M","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 20:35","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","7.99","vitoria.ferreira77"
"240123KCHD56CP","Concluído","","","BR241369450038DSPXLM1235941","2024-01-22 20:45","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","12.63","williannysued"
"240123KCXFRVJ5","Concluído","","","BR241145542802FSPXLM1236082","2024-01-22 20:52","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","37.99","4.56","6.04","37.99","9.16","nt9go45v0s"
"240123KD1SMDSQ","Concluído","","","BR241284368970JSPXLM1240789","2024-01-22 20:54","#F522","Kit C/3 Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F522","","128.99","1","128.99","15.48","13.32","128.97","9.16","olissessantos534"
"240123KDB382A6","Concluído","","","BR2436219024409SPXLM1237185","2024-01-22 20:59","#F017","Cartliv Colágeno Tipo 2 Equaliv 60caps Dores E Articulação","#F017","","47.99","1","47.99","5.76","6.84","47.99","12.63","christianemariasantosdes"
"240123KF3EK7P5","Concluído","","","BR244026218030JSPXLM1238822","2024-01-22 21:30","#F015","Equaliv Nutri Homem - Poli Vitamínico - C/ 60 Cápsulas","#F015","","56.99","1","56.99","6.84","7.56","56.60","6.84","lucianealmeida289"
"240123KFJ6P3WY","Concluído","","","BR2469928367360SPXLM1542494","2024-01-22 21:39","#F748","Colágeno Tipo II + Vit. D + Magnésio Condroflan Ultra Airela Suplemento Alimentar C/60 Cápsulas","#F748","","46.99","1","46.99","5.64","6.76","46.99","6.84","imtwhj4buo"
"240123KG0DHD00","Concluído","","","BR2429600990531","2024-01-22 21:47","#F346","Termogênico Emagrecedor Desodalina 600mg C/60 Cápsulas - Sanibras","#F346","","61.99","1","64.73","7.44","7.96","64.73","22.74","t7yp59alvi"
"240123KG5KJ632","Cancelado","Cancelado automaticamente pelo sistema da Shopee. Motivo : Pedido não pago","","","2024-01-22 21:50","#F600","Ômega 3 Lavitan Suplemento Vitamínico C/120 Cápsulas Moles","#F600","","37.99","1","0.00","0.00","0.00","0.00","11.47","simone7valente"
